Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
27.06.2018,11:08:38,,40.22138,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:08:40,,40.22138,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:08:42,,40.28372,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:08:44,,40.28372,0.0,53.4992,0.005000001,0.005500001,0.005500001,0.009000001
27.06.2018,11:08:46,,40.28372,0.0,53.4992,0.005000001,0.005500001,0.006,0.009000001
27.06.2018,11:08:47,,40.22929,0.0,53.4992,0.0065,0.0065,0.0065,0.010000001
27.06.2018,11:08:49,,40.22929,0.0,53.4992,0.006,0.0065,0.0065,0.010000001
27.06.2018,11:08:51,,40.17486,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:08:53,,40.17486,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:08:55,,40.11251,0.0,53.43727,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:08:56,,40.11251,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:08:58,,40.12042,0.0,53.4992,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:00,,40.12042,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:02,,40.12042,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:03,,40.06599,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:05,,40.06599,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:07,,40.06599,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:09:09,,40.06599,0.0,53.43727,0.006,0.006,0.006,0.009500001
27.06.2018,11:09:11,,40.06599,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:12,,39.95711,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:14,,39.95711,0.0,53.43727,0.005000001,0.004500001,0.005000001,0.008000001
27.06.2018,11:09:16,,39.84822,0.0,53.43727,0.006,0.0065,0.006,0.010000001
27.06.2018,11:09:18,,39.84822,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:20,,39.73933,42.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:21,,39.73933,42.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:23,,39.73933,42.0,53.43727,0.005500001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:25,,39.67697,111.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:27,,39.67697,111.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:29,,39.79378,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.0085
27.06.2018,11:09:30,,39.79378,0.0,53.43727,0.005000001,0.005500001,0.005500001,0.009000001
27.06.2018,11:09:32,,39.91058,0.0,53.43727,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:09:34,,39.91058,0.0,53.43727,0.0065,0.0065,0.007,0.010000001
27.06.2018,11:09:36,,39.91058,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:38,,39.79378,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:39,,39.79378,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:41,,39.73933,42.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:43,,39.73933,42.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:09:45,,39.68488,102.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:47,,39.68488,102.0,53.43727,0.006,0.006,0.006,0.009000001
27.06.2018,11:09:48,,39.68488,102.0,53.43727,0.005500001,0.005000001,0.006,0.009000001
27.06.2018,11:09:50,,39.68488,102.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:52,,39.68488,102.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:54,,39.79378,42.0,53.43727,0.005500001,0.005000001,0.005500001,0.009000001
27.06.2018,11:09:56,,39.79378,42.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:57,,39.90267,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:09:59,,39.90267,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:01,,39.90267,0.0,53.37535,0.006,0.0065,0.006,0.009500001
27.06.2018,11:10:03,,39.90267,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:05,,39.90267,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:10:06,,39.90267,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:08,,39.90267,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:10,,39.91058,0.0,53.43727,0.005500001,0.005500001,0.0065,0.009500001
27.06.2018,11:10:12,,39.91058,0.0,53.37535,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:10:14,,39.91058,0.0,53.37535,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:10:16,,39.52152,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:17,,39.52152,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:19,,39.14028,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:21,,39.14028,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:23,,38.75102,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:25,,38.75102,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:26,,38.75102,0.0,53.4992,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:10:28,,38.47066,0.0,53.4992,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:10:30,,38.47066,0.0,53.4992,0.0065,0.0065,0.0065,0.010000001
27.06.2018,11:10:32,,38.19817,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:34,,38.19817,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:10:35,,37.97221,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:37,,37.97221,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:39,,37.97221,0.0,53.62306,0.0065,0.006,0.0065,0.010000001
27.06.2018,11:10:41,,37.80867,0.0,53.62306,0.006,0.006,0.0065,0.009500001
27.06.2018,11:10:43,,37.80867,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:44,,37.6451,0.0,53.62306,0.0065,0.006,0.006,0.009500001
27.06.2018,11:10:46,,37.6451,0.0,53.62306,0.004500001,0.004500001,0.005000001,0.0085
27.06.2018,11:10:48,,37.48152,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:10:50,,37.48152,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:52,,37.31,0.0,53.68498,0.005000001,0.005000001,0.005500001,0.0085
27.06.2018,11:10:53,,37.31,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:55,,37.31,0.0,53.62306,0.005000001,0.005000001,0.004500001,0.008000001
27.06.2018,11:10:57,,37.13847,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:10:59,,37.13847,0.0,53.68498,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:11:01,,37.08392,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:02,,37.08392,0.0,53.68498,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:11:04,,37.08392,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:06,,36.97482,0.0,53.68498,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:11:08,,36.97482,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:10,,36.86572,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:11,,36.86572,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:13,,36.7487,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
