Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
22.06.2018,13:08:17,,0.5713066,0.8569598,442.2627,0.005000001,0.0065,0.004500001,0.009000001
22.06.2018,13:08:19,,0.5713066,0.8569598,466.7218,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:08:20,,0.5713066,0.8569598,466.7218,0.0065,0.008000001,0.0065,0.010000001
22.06.2018,13:08:22,,0.5713066,0.8569598,499.8932,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:08:24,,0.5713066,0.8569598,499.8932,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:08:26,,0.5713066,0.8569598,527.1731,0.006,0.008000001,0.005000001,0.009500001
22.06.2018,13:08:28,,0.5713066,0.8569598,527.1731,0.006,0.008000001,0.006,0.009000001
22.06.2018,13:08:29,,0.5713066,0.8569598,542.5984,0.005000001,0.0065,0.004500001,0.008000001
22.06.2018,13:08:31,,0.5713066,0.8569598,542.5984,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:08:33,,0.5713066,0.8569598,562.6298,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:08:35,,0.5713066,0.8569598,562.6298,0.006,0.008000001,0.006,0.009500001
22.06.2018,13:08:37,,0.5713066,0.8569598,586.6247,0.005000001,0.007,0.005500001,0.009000001
22.06.2018,13:08:38,,0.5713066,0.8569598,586.6247,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:08:40,Открыт клапан откачки камеры Ду40,0.5713066,0.8569598,586.6247,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:08:40,,0.5713066,0.8569598,586.6247,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:08:42,,0.5713066,0.8569598,586.6961,0.005000001,0.0065,0.004,0.008000001
22.06.2018,13:08:44,,0.5713066,0.8569598,586.6961,0.005500001,0.0065,0.005500001,0.009000001
22.06.2018,13:08:46,,0.5713066,0.8569598,586.839,0.005000001,0.006,0.004500001,0.0085
22.06.2018,13:08:47,,0.5713066,0.8569598,586.839,0.006,0.008000001,0.006,0.010000001
22.06.2018,13:08:49,,0.5713066,0.8569598,587.196,0.005000001,0.007,0.005500001,0.0085
22.06.2018,13:08:51,,0.5713066,0.8569598,587.196,0.004500001,0.0065,0.005000001,0.008000001
22.06.2018,13:08:53,,0.5713066,0.8569598,587.3745,0.005000001,0.006,0.005000001,0.008000001
22.06.2018,13:08:55,,0.5713066,0.8569598,587.3745,0.0065,0.007500001,0.005500001,0.009500001
22.06.2018,13:08:56,,0.5713066,0.8569598,587.4817,0.004500001,0.0065,0.005000001,0.0085
22.06.2018,13:08:58,,0.5713066,0.8569598,587.4817,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:09:00,,0.5713066,0.8569598,587.6245,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:02,,0.5713066,0.8569598,587.6245,0.005000001,0.0065,0.004500001,0.008000001
22.06.2018,13:09:04,,0.5713066,0.8569598,587.6245,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:05,,0.5713066,0.8569598,587.6959,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:09:07,,0.5713066,0.8569598,587.6959,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:09,,0.5713066,0.8569598,587.6959,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:09:11,,0.5713066,0.8569598,587.6959,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:09:13,,0.5713066,0.8569598,587.7316,0.005000001,0.007,0.005000001,0.0085
22.06.2018,13:09:14,,0.5713066,0.8569598,587.7316,0.005000001,0.007,0.005000001,0.0085
22.06.2018,13:09:16,,0.5713066,0.8569598,587.7316,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:18,,0.5713066,0.8569598,587.7316,0.005000001,0.007500001,0.005500001,0.009000001
22.06.2018,13:09:20,,0.5713066,0.8569598,587.7673,0.006,0.007500001,0.005500001,0.009000001
22.06.2018,13:09:22,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:23,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:25,,0.5713066,0.8569598,587.7673,0.004500001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:27,,0.5713066,0.8569598,587.7673,0.004500001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:29,,0.5713066,0.8569598,587.7673,0.0065,0.008000001,0.0065,0.009500001
22.06.2018,13:09:31,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:09:32,,0.5713066,0.8569598,587.7316,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:34,,0.5713066,0.8569598,587.7316,0.005500001,0.0065,0.005000001,0.009000001
22.06.2018,13:09:36,,0.5713066,0.8569598,587.7316,0.005500001,0.0065,0.005000001,0.009000001
22.06.2018,13:09:38,,0.5713066,0.8569598,587.7316,0.004500001,0.007,0.005000001,0.0085
22.06.2018,13:09:40,,0.5713066,0.8569598,587.7673,0.006,0.007500001,0.006,0.009000001
22.06.2018,13:09:41,,0.5713066,0.8569598,587.7673,0.004500001,0.007,0.005000001,0.008000001
22.06.2018,13:09:43,,0.5713066,0.8569598,587.7673,0.005000001,0.007,0.005000001,0.009000001
22.06.2018,13:09:45,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:47,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:49,,0.5713066,0.8569598,587.7673,0.006,0.0065,0.005500001,0.009000001
22.06.2018,13:09:50,,0.5713066,0.8569598,587.7673,0.004,0.0065,0.005000001,0.008000001
22.06.2018,13:09:52,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:09:54,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:56,,0.5713066,0.8569598,587.7673,0.005500001,0.007500001,0.005500001,0.009000001
22.06.2018,13:09:58,,0.5713066,0.8569598,587.7673,0.004500001,0.0065,0.005000001,0.008000001
22.06.2018,13:09:59,,0.5713066,0.8569598,587.7673,0.0065,0.008000001,0.0065,0.010000001
22.06.2018,13:10:01,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:10:03,,0.5713066,0.8569598,587.803,0.0065,0.008000001,0.006,0.009500001
22.06.2018,13:10:05,,0.5713066,0.8569598,587.803,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:07,,0.5713066,0.8569598,587.803,0.004500001,0.0065,0.005000001,0.007500001
22.06.2018,13:10:08,,0.5713066,0.8569598,587.803,0.005500001,0.007500001,0.005500001,0.009000001
22.06.2018,13:10:10,,0.5713066,0.8569598,587.803,0.0065,0.008000001,0.0065,0.009500001
22.06.2018,13:10:12,,0.5713066,0.8569598,587.803,0.005500001,0.0065,0.005000001,0.009000001
22.06.2018,13:10:14,,0.5713066,0.8569598,587.803,0.0065,0.007500001,0.006,0.010000001
22.06.2018,13:10:16,,0.5713066,0.8569598,587.803,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:17,,0.5713066,0.8569598,587.803,0.005500001,0.0065,0.005000001,0.009000001
22.06.2018,13:10:19,,0.5713066,0.8569598,587.7673,0.005000001,0.007,0.005000001,0.0085
22.06.2018,13:10:21,,0.5713066,0.8569598,587.7673,0.0065,0.0085,0.006,0.009500001
22.06.2018,13:10:23,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.004500001,0.008000001
22.06.2018,13:10:25,,0.5713066,0.8569598,587.7673,0.005000001,0.0065,0.004500001,0.008000001
22.06.2018,13:10:26,,0.5713066,0.8569598,587.2317,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:26,Включен нагрев камеры,0.5713066,0.8569598,587.2317,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:28,,0.5713066,0.8569598,587.2317,0.006,0.008000001,0.0065,0.009500001
22.06.2018,13:10:30,,0.5713066,0.8569598,587.2317,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:32,,0.5713066,0.8569598,587.0175,0.005000001,0.007,0.005500001,0.0085
22.06.2018,13:10:34,,0.5713066,0.8569598,587.0175,0.006,0.0065,0.005500001,0.009000001
22.06.2018,13:10:35,,0.9640797,0.8569598,586.9818,0.0065,0.007500001,0.006,0.009500001
22.06.2018,13:10:37,,0.9640797,0.8569598,586.9818,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:10:39,,11.42613,0.8569598,586.9818,0.0065,0.008000001,0.0065,0.010000001
22.06.2018,13:10:41,,11.42613,0.8569598,586.9818,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:10:43,,11.42613,0.8569598,586.9461,0.0065,0.0085,0.0065,0.010000001
22.06.2018,13:10:44,,45.88306,0.8569598,586.9461,0.004500001,0.005500001,0.004,0.008000001
22.06.2018,13:10:46,,45.88306,0.8569598,586.9104,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:10:48,Открыт клапан напуска аммиака в диссоциатор,112.19032,0.8569598,586.9104,0.006,0.007500001,0.0065,0.009000001
22.06.2018,13:10:48,Открыт клапан напуска аммиака в камеру,112.19032,0.8569598,586.9104,0.006,0.007500001,0.0065,0.009000001
22.06.2018,13:10:48,Открыт клапан напуска аргона в камеру,112.19032,0.8569598,586.9104,0.006,0.007500001,0.0065,0.009000001
22.06.2018,13:10:48,,112.19032,0.8569598,586.9104,0.006,0.007500001,0.0065,0.009000001
22.06.2018,13:10:50,,112.19032,0.8569598,586.9104,0.005000001,0.0065,0.005000001,0.009000001
22.06.2018,13:10:52,,113.86853,0.7855465,586.9104,0.0065,0.008000001,0.007,0.010500001
22.06.2018,13:10:54,,113.86853,0.7855465,586.9104,0.005000001,0.0065,0.005500001,0.009000001
22.06.2018,13:10:55,,113.86853,0.7855465,586.3391,0.005000001,0.0065,0.005500001,0.008000001
22.06.2018,13:10:57,,113.86853,0.7855465,586.3391,0.0065,0.007500001,0.0065,0.010000001
22.06.2018,13:10:59,,113.97565,0.7855465,586.3034,0.006,0.007500001,0.0065,0.009000001
22.06.2018,13:11:01,,113.97565,0.7855465,586.3034,0.005000001,0.006,0.005000001,0.0085
22.06.2018,13:11:03,,113.97565,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:11:04,,113.90424,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:06,,113.90424,0.7855465,586.3391,0.005000001,0.005500001,0.005000001,0.008000001
22.06.2018,13:11:08,,148.0755,0.7855465,586.3391,0.005000001,0.006,0.004500001,0.0085
22.06.2018,13:11:10,,148.0755,0.7855465,586.3034,0.006,0.007500001,0.0065,0.009500001
22.06.2018,13:11:12,,164.3577,0.7855465,586.3034,0.005000001,0.006,0.005000001,0.008000001
22.06.2018,13:11:13,,164.3577,0.7855465,586.3034,0.004500001,0.0065,0.005500001,0.0085
22.06.2018,13:11:15,,164.0007,0.7855465,586.3034,0.0065,0.008000001,0.0065,0.009500001
22.06.2018,13:11:17,,164.0007,0.7855465,586.3034,0.005500001,0.007,0.006,0.009500001
22.06.2018,13:11:19,,163.6793,0.7855465,586.2677,0.006,0.007500001,0.0065,0.009500001
22.06.2018,13:11:21,,163.6793,0.7855465,586.2677,0.006,0.008000001,0.0065,0.009500001
22.06.2018,13:11:22,,225.8089,0.7855465,586.3391,0.004500001,0.006,0.005000001,0.008000001
22.06.2018,13:11:24,,225.8089,0.7855465,586.3391,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:26,,241.5556,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:11:28,,241.5556,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:30,,241.5556,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:11:31,,241.1985,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:33,,241.1985,0.7855465,586.3391,0.005500001,0.0065,0.005000001,0.009000001
22.06.2018,13:11:35,,290.6522,0.7855465,586.3391,0.004500001,0.005500001,0.005000001,0.007500001
22.06.2018,13:11:37,,290.6522,0.7855465,586.3391,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:39,,325.5376,0.7855465,586.3034,0.004,0.005500001,0.005000001,0.008000001
22.06.2018,13:11:40,,325.5376,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:42,,360.4587,0.7855465,586.3034,0.005500001,0.0065,0.005000001,0.0085
22.06.2018,13:11:44,,360.4587,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:46,,370.6708,0.7855465,586.2677,0.0065,0.007500001,0.006,0.009500001
22.06.2018,13:11:48,,370.6708,0.7855465,586.2677,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:11:49,,370.6708,0.7855465,586.3034,0.0065,0.008000001,0.0065,0.010000001
22.06.2018,13:11:51,,370.3852,0.7855465,586.3034,0.005500001,0.007,0.005000001,0.009000001
22.06.2018,13:11:53,,370.3852,0.7855465,586.3034,0.006,0.007500001,0.006,0.009000001
22.06.2018,13:11:55,,370.3138,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:56,,370.3138,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:11:58,,370.3138,0.7855465,586.3391,0.005000001,0.0065,0.005500001,0.009000001
22.06.2018,13:12:00,,370.3138,0.7855465,586.3391,0.005000001,0.0065,0.005500001,0.008000001
22.06.2018,13:12:02,,370.2781,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:12:04,,370.2781,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.009000001
22.06.2018,13:12:05,,370.2781,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:12:07,,370.2424,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:12:09,,370.2424,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:12:11,,370.2424,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:12:13,,370.2424,0.7855465,586.3034,0.004500001,0.0065,0.005000001,0.008000001
22.06.2018,13:12:14,,370.2066,0.7855465,586.3034,0.0065,0.008000001,0.0065,0.010000001
22.06.2018,13:12:16,,370.2066,0.7855465,586.3034,0.005500001,0.0065,0.005500001,0.009000001
22.06.2018,13:12:18,,370.2066,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.009000001
22.06.2018,13:12:20,,370.2066,0.7855465,586.3034,0.006,0.007500001,0.0065,0.009500001
22.06.2018,13:12:22,,370.1709,0.7855465,586.3034,0.005000001,0.0065,0.005500001,0.009000001
22.06.2018,13:12:23,,370.1709,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:12:25,,370.2066,0.7855465,586.2677,0.005000001,0.0065,0.005000001,0.008000001
22.06.2018,13:12:27,Включен разряд,370.2066,0.7855465,586.2677,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:12:27,,370.2066,0.7855465,586.2677,0.005000001,0.0065,0.005500001,0.0085
22.06.2018,13:12:29,,370.2066,0.7855465,586.2677,0.004500001,0.005500001,0.004500001,0.007500001
22.06.2018,13:12:31,,370.2066,0.7855465,586.2677,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:12:32,,370.2066,0.7855465,586.0534,0.003,0.004500001,0.003,0.0065
22.06.2018,13:12:34,,370.0638,0.7855465,586.0534,0.0035,0.006,0.0035,0.007500001
22.06.2018,13:12:36,,370.0638,0.7855465,586.0177,0.0035,0.005000001,0.003,0.0065
22.06.2018,13:12:38,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.003,0.0065
22.06.2018,13:12:40,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:12:41,,370.0638,0.7855465,586.0534,0.003,0.005000001,0.003,0.0065
22.06.2018,13:12:43,,370.0638,0.7855465,586.0534,0.004500001,0.0065,0.004500001,0.0085
22.06.2018,13:12:45,,370.0281,0.7855465,586.0534,0.003,0.005000001,0.0035,0.0065
22.06.2018,13:12:47,,370.0281,0.7855465,586.0534,0.004,0.0065,0.004500001,0.008000001
22.06.2018,13:12:49,,370.0281,0.7855465,586.0534,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:12:50,,370.0281,0.7855465,586.0534,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:12:52,,370.0281,0.7855465,586.0534,0.004500001,0.006,0.004500001,0.007500001
22.06.2018,13:12:54,,370.0281,0.7855465,586.0534,0.004500001,0.0065,0.004500001,0.007500001
22.06.2018,13:12:56,,370.0281,0.7855465,586.0534,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:12:58,,370.0281,0.7855465,586.0534,0.004500001,0.0065,0.004500001,0.008000001
22.06.2018,13:12:59,,370.0281,0.7855465,586.0534,0.003,0.004500001,0.003,0.0065
22.06.2018,13:13:01,,370.0281,0.7855465,586.0534,0.003,0.005000001,0.003,0.0065
22.06.2018,13:13:03,,370.0281,0.7855465,586.0534,0.003,0.005000001,0.0035,0.0065
22.06.2018,13:13:05,,370.0281,0.7855465,586.0534,0.0035,0.0065,0.004500001,0.008000001
22.06.2018,13:13:07,,370.0281,0.7855465,586.0534,0.003,0.004500001,0.003,0.0065
22.06.2018,13:13:08,,370.0281,0.7855465,586.0534,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:13:10,,370.0281,0.7855465,586.0534,0.004,0.006,0.0035,0.007500001
22.06.2018,13:13:12,,370.0281,0.7855465,586.0534,0.003,0.005000001,0.0035,0.0065
22.06.2018,13:13:14,,370.0281,0.7855465,586.0534,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:13:16,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.0035,0.007
22.06.2018,13:13:17,,370.0281,0.7855465,586.0177,0.005000001,0.0065,0.004500001,0.0085
22.06.2018,13:13:19,,370.0281,0.7855465,586.0534,0.004500001,0.0065,0.004,0.0085
22.06.2018,13:13:21,,370.0281,0.7855465,586.0534,0.0025,0.004500001,0.003,0.006
22.06.2018,13:13:23,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:13:25,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:13:26,,370.0281,0.7855465,586.0177,0.0035,0.005000001,0.0035,0.0065
22.06.2018,13:13:27,Закрыт клапан откачки камеры Ду40,370.0281,0.7855465,586.0534,0.003,0.004500001,0.0035,0.0065
22.06.2018,13:13:28,,370.0638,0.7855465,586.0534,0.003,0.004500001,0.0035,0.0065
22.06.2018,13:13:30,,370.0638,0.7855465,586.0534,4.8245,0.0065,0.005000001,0.009000001
22.06.2018,13:13:32,,370.2066,0.7855465,586.3034,4.822,0.006,0.005000001,0.008000001
22.06.2018,13:13:34,,370.2066,0.7855465,586.3034,4.820501,0.005500001,0.004500001,0.008000001
22.06.2018,13:13:35,,370.2066,0.7855465,586.3034,1.2155,0.005500001,0.004500001,0.008000001
22.06.2018,13:13:37,,370.2066,0.7855465,586.3034,0.005000001,0.0065,0.005000001,0.0085
22.06.2018,13:13:39,,370.2066,0.7855465,586.2677,0.0485,0.005000001,0.004,0.007500001
22.06.2018,13:13:41,,370.2066,0.7855465,586.2677,0.05,0.0065,0.005000001,0.009000001
22.06.2018,13:13:43,,370.2066,0.7855465,586.2677,0.04950001,0.005500001,0.0035,0.007
22.06.2018,13:13:44,,370.2066,0.7855465,586.3034,0.05,0.0065,0.005500001,0.009000001
22.06.2018,13:13:46,,370.2066,0.7855465,586.3034,0.04950001,0.005500001,0.004500001,0.008000001
22.06.2018,13:13:48,,370.1709,0.7855465,586.2677,0.04950001,0.0065,0.005000001,0.008000001
22.06.2018,13:13:50,,370.1709,0.7855465,586.2677,0.048,0.005000001,0.004500001,0.008000001
22.06.2018,13:13:52,,370.2066,0.7855465,586.3034,0.0485,0.006,0.004500001,0.007500001
22.06.2018,13:13:53,,370.2066,0.7855465,586.3034,0.04950001,0.006,0.005000001,0.008000001
22.06.2018,13:13:55,,370.2066,0.7855465,586.3034,0.0505,0.0065,0.005000001,0.009000001
22.06.2018,13:13:57,,370.2066,0.7855465,586.3034,0.0505,0.0065,0.005000001,0.009000001
22.06.2018,13:13:59,,370.2066,0.7855465,586.3034,0.399,0.005500001,0.004500001,0.007500001
22.06.2018,13:14:01,,370.2066,0.7855465,586.3034,0.8045001,0.006,0.005000001,0.008000001
22.06.2018,13:14:02,,370.2066,0.7855465,586.3034,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:14:04,,370.2066,0.7855465,586.3034,0.9250001,0.007,0.005500001,0.009000001
22.06.2018,13:14:06,,370.2066,0.7855465,586.3034,0.924,0.005000001,0.0035,0.007
22.06.2018,13:14:08,,370.2066,0.7855465,586.3391,0.923,0.005000001,0.004,0.007
22.06.2018,13:14:10,,370.2066,0.7855465,586.3391,0.9250001,0.0065,0.005500001,0.009000001
22.06.2018,13:14:11,,370.2424,0.7855465,586.3391,0.9245,0.0065,0.005000001,0.009000001
22.06.2018,13:14:13,,370.2424,0.7855465,586.3391,0.924,0.005500001,0.004,0.007500001
22.06.2018,13:14:15,,370.3852,0.7855465,586.5533,0.923,0.005000001,0.004,0.007
22.06.2018,13:14:17,,370.3852,0.7855465,586.5533,0.923,0.005000001,0.0035,0.007
22.06.2018,13:14:19,,370.3852,0.7855465,586.5533,0.9255,0.007,0.005000001,0.009000001
22.06.2018,13:14:20,,370.3495,0.7855465,586.5533,0.924,0.005000001,0.0035,0.007500001
22.06.2018,13:14:22,,370.3495,0.7855465,654.753,0.924,0.005500001,0.004,0.007500001
22.06.2018,13:14:24,,370.3852,0.7855465,654.753,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:14:26,,370.3852,0.7855465,654.753,0.9245,0.006,0.004,0.008000001
22.06.2018,13:14:28,,370.3495,0.7855465,661.4301,0.9245,0.005500001,0.004,0.008000001
22.06.2018,13:14:29,,370.3495,0.7855465,661.4301,0.9245,0.0065,0.005000001,0.008000001
22.06.2018,13:14:31,,370.3852,0.7855465,661.3944,0.923,0.005500001,0.004,0.007
22.06.2018,13:14:33,,370.3852,0.7855465,661.3944,0.923,0.005000001,0.0035,0.0065
