Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
04.07.2018,09:33:21,Включен нагрев диссоциатора,21.31072,20.92385,82.63613,3.1505,#NaN,-0.04,0.6585
04.07.2018,09:33:21,Включен насос,21.31072,20.92385,82.63613,3.1505,#NaN,-0.04,0.6585
04.07.2018,09:33:21,Открыт клапан откачки камеры Ду25,21.31072,20.92385,82.63613,3.1505,#NaN,-0.04,0.6585
04.07.2018,09:33:22,,21.31072,20.92385,0.0,3.1505,#NaN,-0.04,0.6585
04.07.2018,09:33:24,,21.36597,20.92385,0.0,3.134,#NaN,-0.04,0.657
04.07.2018,09:33:26,,21.36597,20.98653,0.0,3.129,#NaN,-0.04,0.6580001
04.07.2018,09:33:28,,21.42862,20.98653,0.0,3.129,#NaN,-0.04,0.6580001
04.07.2018,09:33:29,,21.42862,20.98653,0.0,3.121,#NaN,-0.04,0.6590001
04.07.2018,09:33:31,,21.42862,20.92385,0.0,3.121,#NaN,-0.04,0.6590001
04.07.2018,09:33:33,,21.42862,20.92385,0.0,3.121,#NaN,-0.04,0.6590001
04.07.2018,09:33:35,,21.42862,20.98653,0.0,3.101,#NaN,-0.04,0.657
04.07.2018,09:33:37,,21.42862,20.98653,0.0,3.101,#NaN,-0.04,0.657
04.07.2018,09:33:38,,21.42862,20.98653,0.0,3.0805,#NaN,-0.04,0.6565001
04.07.2018,09:33:40,,21.42862,20.98653,0.0,3.0765,#NaN,-0.04,0.657
04.07.2018,09:33:42,,21.42862,20.98653,0.0,3.0735,#NaN,-0.04,0.6585
04.07.2018,09:33:44,,21.49127,21.0492,0.0,3.0675,#NaN,-0.04,0.6575001
04.07.2018,09:33:46,,21.49127,21.0492,0.0,3.0675,#NaN,-0.04,0.6575001
04.07.2018,09:33:47,,21.49127,20.98653,0.0,3.0675,#NaN,-0.04,0.6575001
04.07.2018,09:33:49,,21.49127,20.98653,0.0,3.0675,#NaN,-0.04,0.6575001
04.07.2018,09:33:51,,21.49127,21.11188,0.0,3.041,#NaN,-0.04,0.6575001
04.07.2018,09:33:53,,21.43602,21.11188,0.0,3.033,#NaN,-0.04,0.6585
04.07.2018,09:33:55,,21.43602,21.11188,0.0,3.033,#NaN,-0.04,0.6585
04.07.2018,09:33:56,,21.43602,21.0492,0.0,3.033,#NaN,-0.04,0.6585
04.07.2018,09:33:58,,21.43602,21.0492,0.0,3.033,#NaN,-0.04,0.6585
04.07.2018,09:34:00,,21.49127,21.0492,0.0,3.033,#NaN,-0.04,0.6585
04.07.2018,09:34:02,,21.49127,21.0492,0.0,3.007,#NaN,-0.04,0.6575001
04.07.2018,09:34:04,,21.49127,21.0492,0.0,2.9995,#NaN,-0.04,0.6575001
04.07.2018,09:34:05,,21.49127,21.0492,0.0,2.9995,#NaN,-0.04,0.6575001
04.07.2018,09:34:07,,21.49127,21.0492,0.0,2.9905,#NaN,-0.04,0.6565001
04.07.2018,09:34:09,,21.55393,21.11188,0.0,2.9905,#NaN,-0.04,0.6565001
04.07.2018,09:34:11,,21.55393,21.11188,0.0,2.9905,#NaN,-0.04,0.6565001
04.07.2018,09:34:13,,21.43602,21.11188,0.0,2.97,#NaN,-0.04,0.657
04.07.2018,09:34:14,,21.43602,21.11188,0.0,2.9665,#NaN,-0.04,0.6580001
04.07.2018,09:34:16,,21.43602,21.11188,0.0,2.9665,#NaN,-0.04,0.6580001
04.07.2018,09:34:18,,21.55393,21.11188,0.0,2.9665,#NaN,-0.04,0.6580001
04.07.2018,09:34:20,,21.55393,21.11188,0.0,2.9665,#NaN,-0.04,0.6580001
04.07.2018,09:34:22,,21.55393,21.11188,0.0,2.945,#NaN,-0.04,0.6580001
04.07.2018,09:34:23,,21.55393,21.11188,0.0,2.9405,#NaN,-0.04,0.6575001
04.07.2018,09:34:25,,21.61658,21.11188,0.0,2.9405,#NaN,-0.04,0.6575001
04.07.2018,09:34:27,,21.61658,21.11188,0.0,2.9405,#NaN,-0.04,0.6575001
04.07.2018,09:34:29,,21.61658,21.17456,0.0,2.925,#NaN,-0.04,0.6575001
04.07.2018,09:34:31,,21.61658,21.17456,0.0,2.923,#NaN,-0.04,0.6585
04.07.2018,09:34:32,,21.61658,21.17456,0.0,2.915,#NaN,-0.04,0.6585
04.07.2018,09:34:34,,21.61658,21.17456,0.0,2.915,#NaN,-0.04,0.6585
04.07.2018,09:34:36,,21.61658,21.17456,0.0,2.915,#NaN,-0.04,0.6585
04.07.2018,09:34:38,,21.61658,21.17456,0.0,2.9015,#NaN,-0.04,0.6585
04.07.2018,09:34:40,,21.61658,21.17456,0.0,2.8955,#NaN,-0.04,0.657
04.07.2018,09:34:41,,21.61658,21.17456,0.0,2.8955,#NaN,-0.04,0.657
04.07.2018,09:34:43,,21.67923,21.17456,0.0,2.886,#NaN,-0.04,0.657
04.07.2018,09:34:45,,21.67923,21.17456,0.0,2.886,#NaN,-0.04,0.657
04.07.2018,09:34:47,,21.61658,21.17456,0.0,2.886,#NaN,-0.04,0.657
04.07.2018,09:34:49,,21.61658,21.17456,0.0,2.886,#NaN,-0.04,0.657
04.07.2018,09:34:50,,21.61658,21.17456,0.0,2.8705,#NaN,-0.04,0.6585
04.07.2018,09:34:52,,21.61658,21.23724,0.0,2.863,#NaN,-0.04,0.6575001
04.07.2018,09:34:54,,21.62399,21.23724,0.0,2.8595,#NaN,-0.04,0.657
04.07.2018,09:34:56,,21.62399,21.23724,0.0,2.8555,#NaN,-0.04,0.6565001
04.07.2018,09:34:58,,21.67923,21.23724,0.0,2.854,#NaN,-0.04,0.6575001
04.07.2018,09:34:59,,21.67923,21.23724,0.0,2.854,#NaN,-0.04,0.6575001
04.07.2018,09:35:01,,21.67923,21.23724,0.0,2.854,#NaN,-0.04,0.6575001
04.07.2018,09:35:03,,21.67923,21.29991,0.0,2.837,#NaN,-0.04,0.657
04.07.2018,09:35:05,,21.67923,21.29991,0.0,2.837,#NaN,-0.04,0.657
04.07.2018,09:35:07,,21.67923,21.23724,0.0,2.837,#NaN,-0.04,0.657
04.07.2018,09:35:08,,21.67923,21.23724,0.0,2.8245,#NaN,-0.04,0.6565001
04.07.2018,09:35:10,,21.67923,21.29991,0.0,2.8245,#NaN,-0.04,0.6565001
04.07.2018,09:35:12,,21.68664,21.29991,0.0,2.819,#NaN,-0.04,0.657
04.07.2018,09:35:14,,21.68664,21.29991,0.0,2.813,#NaN,-0.04,0.657
04.07.2018,09:35:16,,21.74188,21.29991,0.0,2.8105,#NaN,-0.04,0.6580001
04.07.2018,09:35:17,,21.74188,21.29991,0.0,2.8105,#NaN,-0.04,0.6580001
04.07.2018,09:35:19,,21.68664,21.29991,0.0,2.8105,#NaN,-0.04,0.6580001
04.07.2018,09:35:21,,21.68664,21.29991,0.0,2.795,#NaN,-0.04,0.6565001
04.07.2018,09:35:23,,21.68664,21.29991,0.0,2.795,#NaN,-0.04,0.6565001
04.07.2018,09:35:25,,21.68664,21.29991,0.0,2.795,#NaN,-0.04,0.6565001
04.07.2018,09:35:26,,21.68664,21.29991,0.0,2.783,#NaN,-0.04,0.657
04.07.2018,09:35:28,,21.68664,21.29991,0.0,2.783,#NaN,-0.04,0.657
04.07.2018,09:35:30,,21.68664,21.29991,0.0,2.7795,#NaN,-0.04,0.6585
04.07.2018,09:35:32,,21.68664,21.36259,0.0,2.773,#NaN,-0.04,0.6565001
04.07.2018,09:35:34,,21.68664,21.36259,0.0,2.77,#NaN,-0.04,0.657
04.07.2018,09:35:35,,21.7493,21.36259,0.0,2.7645,#NaN,-0.04,0.657
04.07.2018,09:35:37,,21.7493,21.36259,0.0,2.763,#NaN,-0.04,0.6590001
04.07.2018,09:35:39,,21.7493,21.36259,0.0,2.759,#NaN,-0.04,0.6565001
04.07.2018,09:35:41,,21.68664,21.36259,0.0,2.759,#NaN,-0.04,0.6565001
04.07.2018,09:35:43,,21.68664,21.42526,0.0,2.759,#NaN,-0.04,0.6565001
04.07.2018,09:35:44,,21.7493,21.42526,0.0,2.749,#NaN,-0.04,0.657
04.07.2018,09:35:46,,21.7493,21.42526,0.0,2.744,#NaN,-0.04,0.657
04.07.2018,09:35:48,,21.81194,21.42526,0.0,2.744,#NaN,-0.04,0.657
04.07.2018,09:35:50,,21.81194,21.42526,0.0,2.744,#NaN,-0.04,0.657
04.07.2018,09:35:52,,21.81194,21.42526,0.0,2.744,#NaN,-0.04,0.657
04.07.2018,09:35:53,,21.81194,21.42526,0.0,2.7325,#NaN,-0.04,0.6590001
04.07.2018,09:35:55,,21.8746,21.42526,0.0,2.7285,#NaN,-0.04,0.657
04.07.2018,09:35:57,,21.8746,21.42526,0.0,2.723,#NaN,-0.04,0.657
04.07.2018,09:35:59,,21.8746,21.42526,0.0,2.723,#NaN,-0.04,0.657
04.07.2018,09:36:01,,21.8746,21.42526,0.0,2.717,#NaN,-0.04,0.657
04.07.2018,09:36:02,,21.8746,21.42526,0.0,2.717,#NaN,-0.04,0.657
04.07.2018,09:36:04,,21.8746,21.42526,0.0,2.7115,#NaN,-0.04,0.657
04.07.2018,09:36:06,,21.80453,21.42526,0.0,2.7075,#NaN,-0.04,0.6575001
04.07.2018,09:36:08,,21.80453,21.42526,0.0,2.7045,#NaN,-0.04,0.6575001
04.07.2018,09:36:10,,21.86718,21.42526,0.0,2.699,#NaN,-0.04,0.657
04.07.2018,09:36:11,,21.86718,21.42526,0.0,2.699,#NaN,-0.04,0.657
04.07.2018,09:36:13,,21.92983,21.42526,0.0,2.695,#NaN,-0.04,0.657
04.07.2018,09:36:15,,21.92983,21.48794,0.0,2.6925,#NaN,-0.04,0.6585
04.07.2018,09:36:17,,21.8746,21.48794,0.0,2.6885,#NaN,-0.04,0.6575001
04.07.2018,09:36:19,,21.8746,21.48794,0.0,2.6865,#NaN,-0.04,0.6585
04.07.2018,09:36:20,,21.8746,21.48794,0.0,2.6815,#NaN,-0.04,0.6580001
04.07.2018,09:36:22,,21.8746,21.48794,0.0,2.6795,#NaN,-0.04,0.6575001
04.07.2018,09:36:24,,21.8746,21.48794,0.0,2.674,#NaN,-0.04,0.657
04.07.2018,09:36:26,,21.92983,21.48794,0.0,2.674,#NaN,-0.04,0.657
04.07.2018,09:36:28,,21.92983,21.48794,0.0,2.67,#NaN,-0.04,0.657
04.07.2018,09:36:29,,21.92983,21.48794,0.0,2.668,#NaN,-0.04,0.657
04.07.2018,09:36:31,,21.92983,21.48794,0.0,2.668,#NaN,-0.04,0.657
04.07.2018,09:36:33,,21.92983,21.60586,0.0,2.6615,#NaN,-0.04,0.6575001
04.07.2018,09:36:35,,21.92983,21.60586,0.0,2.6575,#NaN,-0.04,0.657
04.07.2018,09:36:37,,21.92983,21.48794,0.0,2.6565,#NaN,-0.04,0.6575001
04.07.2018,09:36:38,,21.99247,21.48794,0.0,2.652,#NaN,-0.04,0.6580001
04.07.2018,09:36:40,,21.99247,21.54319,0.0,2.652,#NaN,-0.04,0.6580001
04.07.2018,09:36:42,,21.99247,21.54319,0.0,2.652,#NaN,-0.04,0.6580001
04.07.2018,09:36:44,,21.99247,21.54319,0.0,2.6445,#NaN,-0.04,0.6585
04.07.2018,09:36:46,,22.05513,21.61329,0.0,2.641,#NaN,-0.04,0.6575001
04.07.2018,09:36:47,,22.05513,21.61329,0.0,2.641,#NaN,-0.04,0.6575001
04.07.2018,09:36:49,,22.05513,21.55062,0.0,2.6355,#NaN,-0.04,0.657
04.07.2018,09:36:51,,22.05513,21.55062,0.0,2.6355,#NaN,-0.04,0.657
04.07.2018,09:36:53,,22.05513,21.61329,0.0,2.6355,#NaN,-0.04,0.657
04.07.2018,09:36:55,,22.05513,21.61329,0.0,2.628,#NaN,-0.04,0.657
04.07.2018,09:36:57,,22.05513,21.61329,0.0,2.6265,#NaN,-0.04,0.6575001
04.07.2018,09:36:58,,21.99247,21.61329,0.0,2.6265,#NaN,-0.04,0.6575001
04.07.2018,09:37:00,,21.99247,21.61329,0.0,2.6265,#NaN,-0.04,0.6575001
04.07.2018,09:37:02,,21.99247,21.7312,0.0,2.6265,#NaN,-0.04,0.6575001
04.07.2018,09:37:04,,21.99991,21.7312,0.0,2.614,#NaN,-0.04,0.657
04.07.2018,09:37:05,,21.99991,21.67597,0.0,2.614,#NaN,-0.04,0.657
04.07.2018,09:37:07,,22.05513,21.67597,0.0,2.609,#NaN,-0.04,0.657
04.07.2018,09:37:09,,22.05513,21.67597,0.0,2.609,#NaN,-0.04,0.6590001
04.07.2018,09:37:11,,22.05513,21.61329,0.0,2.6045,#NaN,-0.04,0.6575001
04.07.2018,09:37:13,,22.05513,21.61329,0.0,2.603,#NaN,-0.04,0.657
04.07.2018,09:37:14,,22.11777,21.7312,0.0,2.603,#NaN,-0.04,0.657
04.07.2018,09:37:16,,22.11777,21.7312,0.0,2.603,#NaN,-0.04,0.657
04.07.2018,09:37:18,,22.11777,21.67597,0.0,2.5975,#NaN,-0.04,0.6590001
04.07.2018,09:37:20,,22.11777,21.67597,0.0,2.5935,#NaN,-0.04,0.6580001
04.07.2018,09:37:22,,22.11777,21.67597,0.0,2.5935,#NaN,-0.04,0.6580001
04.07.2018,09:37:23,,22.18042,21.7312,0.0,2.5915,#NaN,-0.04,0.6585
04.07.2018,09:37:25,,22.18042,21.7312,0.0,2.5915,#NaN,-0.04,0.6585
04.07.2018,09:37:27,,22.18042,21.67597,0.0,2.584,#NaN,-0.04,0.6580001
04.07.2018,09:37:29,,22.18042,21.67597,0.0,2.5805,#NaN,-0.04,0.6575001
04.07.2018,09:37:31,,22.18042,21.79388,0.0,2.5805,#NaN,-0.04,0.6575001
04.07.2018,09:37:32,,22.18042,21.79388,0.0,2.578,#NaN,-0.04,0.6580001
04.07.2018,09:37:34,,22.18042,21.73864,0.0,2.578,#NaN,-0.04,0.6580001
04.07.2018,09:37:36,,22.18042,21.73864,0.0,2.578,#NaN,-0.04,0.6580001
04.07.2018,09:37:38,,22.18042,21.73864,0.0,2.571,#NaN,-0.04,0.6580001
04.07.2018,09:37:40,,22.24307,21.73864,0.0,2.5675,#NaN,-0.04,0.6565001
04.07.2018,09:37:41,,22.24307,21.73864,0.0,2.566,#NaN,-0.04,0.657
04.07.2018,09:37:43,,22.18042,21.73864,0.0,2.564,#NaN,-0.04,0.6585
04.07.2018,09:37:45,,22.18042,21.73864,0.0,2.562,#NaN,-0.04,0.657
04.07.2018,09:37:47,,22.18042,21.73864,0.0,2.562,#NaN,-0.04,0.657
04.07.2018,09:37:49,,22.24307,21.85655,0.0,2.562,#NaN,-0.04,0.657
04.07.2018,09:37:50,,22.24307,21.85655,0.0,2.562,#NaN,-0.04,0.657
04.07.2018,09:37:52,,22.24307,21.80132,0.0,2.5515,#NaN,-0.04,0.6575001
04.07.2018,09:37:54,,22.24307,21.80132,0.0,2.5495,#NaN,-0.04,0.6575001
04.07.2018,09:37:56,,22.24307,21.85655,0.0,2.5495,#NaN,-0.04,0.6575001
04.07.2018,09:37:58,,22.24307,21.85655,0.0,2.545,#NaN,-0.04,0.6580001
04.07.2018,09:37:59,,22.24307,21.85655,0.0,2.545,#NaN,-0.04,0.6580001
04.07.2018,09:38:01,,22.30572,21.85655,0.0,2.5425,#NaN,-0.04,0.6580001
04.07.2018,09:38:03,,22.30572,21.91922,0.0,2.5405,#NaN,-0.04,0.657
04.07.2018,09:38:05,,22.30572,21.91922,0.0,2.537,#NaN,-0.04,0.6565001
04.07.2018,09:38:07,,22.30572,21.86399,0.0,2.537,#NaN,-0.04,0.6565001
04.07.2018,09:38:08,,22.24307,21.86399,0.0,2.537,#NaN,-0.04,0.6565001
04.07.2018,09:38:10,,22.24307,21.86399,0.0,2.531,#NaN,-0.04,0.6575001
04.07.2018,09:38:12,,22.24307,21.86399,0.0,2.5295,#NaN,-0.04,0.6595
04.07.2018,09:38:14,,22.30572,21.91922,0.0,2.5265,#NaN,-0.04,0.6565001
04.07.2018,09:38:16,,22.30572,21.91922,0.0,2.5265,#NaN,-0.04,0.6565001
04.07.2018,09:38:17,,22.30572,21.98189,0.0,2.5235,#NaN,-0.04,0.6565001
04.07.2018,09:38:19,,22.30572,21.98189,0.0,2.5235,#NaN,-0.04,0.6565001
04.07.2018,09:38:21,,22.30572,21.86399,0.0,2.519,#NaN,-0.04,0.657
04.07.2018,09:38:23,,22.30572,21.86399,0.0,2.519,#NaN,-0.04,0.657
04.07.2018,09:38:25,,22.31317,21.98189,0.0,2.519,#NaN,-0.04,0.657
04.07.2018,09:38:26,,22.31317,21.98189,0.0,2.5145,#NaN,-0.04,0.657
04.07.2018,09:38:28,,22.31317,21.92667,0.0,2.5145,#NaN,-0.04,0.657
04.07.2018,09:38:30,,22.31317,21.92667,0.0,2.51,#NaN,-0.04,0.6575001
04.07.2018,09:38:32,,22.31317,22.04456,0.0,2.51,#NaN,-0.04,0.6575001
04.07.2018,09:38:34,,22.31317,22.04456,0.0,2.5065,#NaN,-0.04,0.657
04.07.2018,09:38:35,,22.31317,22.04456,0.0,2.5055,#NaN,-0.04,0.657
04.07.2018,09:38:37,,22.31317,22.04456,0.0,2.5055,#NaN,-0.04,0.657
04.07.2018,09:38:39,,22.31317,22.04456,0.0,2.502,#NaN,-0.04,0.6585
04.07.2018,09:38:41,,22.31317,22.04456,0.0,2.499,#NaN,-0.04,0.657
04.07.2018,09:38:43,,22.31317,22.04456,0.0,2.498,#NaN,-0.04,0.6580001
04.07.2018,09:38:44,,22.31317,22.04456,0.0,2.498,#NaN,-0.04,0.6590001
04.07.2018,09:38:46,,22.31317,21.98189,0.0,2.494,#NaN,-0.04,0.6565001
04.07.2018,09:38:48,,22.31317,21.98189,0.0,2.493,#NaN,-0.04,0.6575001
04.07.2018,09:38:50,,22.32062,22.04456,0.0,2.491,#NaN,-0.04,0.6585
04.07.2018,09:38:52,,22.32062,22.04456,0.0,2.488,#NaN,-0.04,0.6565001
04.07.2018,09:38:53,,22.32062,22.04456,0.0,2.488,#NaN,-0.04,0.6565001
04.07.2018,09:38:55,,22.43847,22.04456,0.0,2.488,#NaN,-0.04,0.6565001
04.07.2018,09:38:57,,22.43847,22.04456,0.0,2.4845,#NaN,-0.04,0.6585
04.07.2018,09:38:59,,22.43847,22.04456,0.0,2.4825,#NaN,-0.04,0.657
04.07.2018,09:39:01,,22.43847,22.04456,0.0,2.4825,#NaN,-0.04,0.657
04.07.2018,09:39:02,,22.37582,22.04456,0.0,2.479,#NaN,-0.04,0.6575001
04.07.2018,09:39:04,,22.37582,22.04456,0.0,2.479,#NaN,-0.04,0.6575001
04.07.2018,09:39:06,,22.43847,22.04456,0.0,2.479,#NaN,-0.04,0.6575001
04.07.2018,09:39:08,,22.43847,22.04456,0.0,2.479,#NaN,-0.04,0.6575001
04.07.2018,09:39:10,,22.43847,22.10723,0.0,2.472,#NaN,-0.04,0.6565001
04.07.2018,09:39:11,,22.43847,22.10723,0.0,2.4705,#NaN,-0.04,0.6590001
04.07.2018,09:39:13,,22.43847,22.10723,0.0,2.4705,#NaN,-0.04,0.6590001
04.07.2018,09:39:15,,22.43847,22.10723,0.0,2.4705,#NaN,-0.04,0.6590001
04.07.2018,09:39:17,,22.43847,22.10723,0.0,2.4665,#NaN,-0.04,0.6580001
04.07.2018,09:39:19,,22.43847,22.16991,0.0,2.466,#NaN,-0.04,0.6580001
04.07.2018,09:39:20,,22.43847,22.16991,0.0,2.463,#NaN,-0.04,0.657
04.07.2018,09:39:22,,22.43847,22.10723,0.0,2.462,#NaN,-0.04,0.6585
04.07.2018,09:39:24,,22.50112,22.10723,0.0,2.4595,#NaN,-0.04,0.6580001
04.07.2018,09:39:26,,22.50112,22.16991,0.0,2.459,#NaN,-0.04,0.6580001
04.07.2018,09:39:28,,22.50112,22.16991,0.0,2.456,#NaN,-0.04,0.6575001
04.07.2018,09:39:29,,22.50112,22.16991,0.0,2.4535,#NaN,-0.04,0.6575001
04.07.2018,09:39:31,,22.50112,22.16991,0.0,2.4535,#NaN,-0.04,0.6575001
04.07.2018,09:39:33,,22.50112,22.16991,0.0,2.4525,#NaN,-0.04,0.6580001
04.07.2018,09:39:35,,22.50112,22.23257,0.0,2.4525,#NaN,-0.04,0.6580001
04.07.2018,09:39:37,,22.50112,22.23257,0.0,2.4515,#NaN,-0.04,0.6590001
04.07.2018,09:39:38,,22.50112,22.16991,0.0,2.4515,#NaN,-0.04,0.6590001
04.07.2018,09:39:40,,22.50112,22.16991,0.0,2.4455,#NaN,-0.04,0.6580001
04.07.2018,09:39:42,,22.50112,22.16991,0.0,2.4455,#NaN,-0.04,0.6580001
04.07.2018,09:39:44,,22.56378,22.16991,0.0,2.4435,#NaN,-0.04,0.6575001
04.07.2018,09:39:46,,22.56378,22.16991,0.0,2.4405,#NaN,-0.04,0.6575001
04.07.2018,09:39:47,,22.56378,22.23257,0.0,2.4405,#NaN,-0.04,0.6575001
04.07.2018,09:39:49,,22.56378,22.23257,0.0,2.4385,#NaN,-0.04,0.657
04.07.2018,09:39:51,,22.56378,22.23257,0.0,2.4385,#NaN,-0.04,0.657
04.07.2018,09:39:53,,22.56378,22.23257,0.0,2.434,#NaN,-0.04,0.657
04.07.2018,09:39:55,,22.56378,22.23257,0.0,2.434,#NaN,-0.04,0.657
04.07.2018,09:39:56,,22.56378,22.29524,0.0,2.434,#NaN,-0.04,0.657
04.07.2018,09:39:58,,22.56378,22.29524,0.0,2.432,#NaN,-0.04,0.6580001
04.07.2018,09:40:00,,22.57123,22.29524,0.0,2.432,#NaN,-0.04,0.6580001
04.07.2018,09:40:02,,22.57123,22.29524,0.0,2.428,#NaN,-0.04,0.657
04.07.2018,09:40:03,Включен нагрев камеры,22.57123,22.29524,91.87084,2.428,#NaN,-0.04,0.657
04.07.2018,09:40:04,,22.62642,22.29524,0.0,2.4275,#NaN,-0.04,0.6575001
04.07.2018,09:40:05,,22.62642,22.29524,0.0,2.426,#NaN,-0.04,0.6565001
04.07.2018,09:40:07,,22.62642,22.29524,0.0,2.426,#NaN,-0.04,0.6580001
04.07.2018,09:40:09,,22.62642,22.29524,0.0,2.4245,#NaN,-0.04,0.657
04.07.2018,09:40:11,,22.62642,22.29524,0.0,2.4245,#NaN,-0.04,0.6565001
04.07.2018,09:40:13,,22.62642,22.29524,0.0,2.4225,#NaN,-0.04,0.657
04.07.2018,09:40:14,,22.62642,22.29524,0.0,2.421,#NaN,-0.04,0.6565001
04.07.2018,09:40:16,,22.62642,22.29524,400.0,2.421,#NaN,-0.04,0.6565001
04.07.2018,09:40:18,,22.57123,22.29524,400.0,2.421,#NaN,-0.04,0.6565001
04.07.2018,09:40:20,,22.57123,22.29524,400.0,2.416,#NaN,-0.04,0.657
04.07.2018,09:40:22,,22.57123,22.29524,400.0,2.4145,#NaN,-0.04,0.6555001
04.07.2018,09:40:23,,22.57123,22.29524,400.0,2.4145,#NaN,-0.04,0.6555001
04.07.2018,09:40:25,,22.57123,22.29524,400.0,2.4145,#NaN,-0.04,0.6555001
04.07.2018,09:40:27,,22.57123,22.29524,400.0,2.4115,#NaN,-0.04,0.6575001
04.07.2018,09:40:29,,22.63389,22.35792,400.0,2.411,#NaN,-0.04,0.6565001
04.07.2018,09:40:31,,22.63389,22.35792,400.0,2.4105,#NaN,-0.04,0.6575001
04.07.2018,09:40:32,,22.63389,22.35792,400.0,2.4075,#NaN,-0.04,0.6565001
04.07.2018,09:40:34,,22.63389,22.35792,400.0,2.4075,#NaN,-0.04,0.6565001
04.07.2018,09:40:36,,22.63389,22.35792,400.0,2.4075,#NaN,-0.04,0.6565001
04.07.2018,09:40:38,,22.63389,22.42058,400.0,2.4075,#NaN,-0.04,0.6565001
04.07.2018,09:40:40,,22.63389,22.42058,400.0,2.4035,#NaN,-0.04,0.6565001
04.07.2018,09:40:41,,22.63389,22.42058,400.0,2.4035,#NaN,-0.04,0.6565001
04.07.2018,09:40:43,,22.69654,22.42058,400.0,2.4035,#NaN,-0.04,0.6565001
04.07.2018,09:40:45,,22.69654,22.42058,400.0,2.403,#NaN,-0.04,0.6580001
04.07.2018,09:40:47,,22.69654,22.42058,400.0,2.4005,#NaN,-0.04,0.656
04.07.2018,09:40:49,,22.69654,22.35792,400.0,2.4,#NaN,-0.04,0.6580001
04.07.2018,09:40:50,,22.63389,22.35792,400.0,2.4,#NaN,-0.04,0.6580001
04.07.2018,09:40:52,,22.63389,22.35792,400.0,2.4,#NaN,-0.04,0.6580001
04.07.2018,09:40:54,,22.69654,22.42058,400.0,2.3975,#NaN,-0.04,0.6585
04.07.2018,09:40:56,,22.69654,22.42058,400.0,2.3945,#NaN,-0.04,0.656
04.07.2018,09:40:58,,22.69654,22.53845,400.0,2.3955,#NaN,-0.04,0.6580001
04.07.2018,09:40:59,,22.69654,22.53845,400.0,2.393,#NaN,-0.04,0.6565001
04.07.2018,09:41:01,,22.69654,22.47578,400.0,2.393,#NaN,-0.04,0.6580001
04.07.2018,09:41:03,,22.69654,22.47578,400.0,2.392,#NaN,-0.04,0.6580001
04.07.2018,09:41:05,,22.69654,22.47578,400.0,2.392,#NaN,-0.04,0.6580001
04.07.2018,09:41:07,,22.69654,22.47578,400.0,2.3885,#NaN,-0.04,0.6565001
04.07.2018,09:41:08,,22.69654,22.47578,400.0,2.3885,#NaN,-0.04,0.6565001
04.07.2018,09:41:10,,22.69654,22.59364,400.0,2.3885,#NaN,-0.04,0.6565001
04.07.2018,09:41:12,,22.69654,22.59364,400.0,2.387,#NaN,-0.04,0.6580001
04.07.2018,09:41:14,,22.69654,22.59364,400.0,2.385,#NaN,-0.04,0.6565001
04.07.2018,09:41:16,,22.75919,22.59364,400.0,2.385,#NaN,-0.04,0.6565001
04.07.2018,09:41:17,,22.75919,22.59364,400.0,2.385,#NaN,-0.04,0.6565001
04.07.2018,09:41:19,,22.75919,22.64883,400.0,2.385,#NaN,-0.04,0.6565001
04.07.2018,09:41:21,,22.75919,22.64883,400.0,2.382,#NaN,-0.04,0.6580001
04.07.2018,09:41:23,,22.75919,22.71149,400.0,2.382,#NaN,-0.04,0.6580001
04.07.2018,09:41:25,,22.75919,22.71149,400.0,2.38,#NaN,-0.04,0.6565001
04.07.2018,09:41:26,,22.82185,22.76667,400.0,2.38,#NaN,-0.0395,0.6580001
04.07.2018,09:41:28,,22.82185,22.76667,400.0,2.38,#NaN,-0.0395,0.6580001
04.07.2018,09:41:30,,22.82185,22.76667,400.0,2.378,#NaN,-0.0395,0.657
04.07.2018,09:41:32,,22.82185,22.76667,400.0,2.376,#NaN,-0.04,0.6565001
04.07.2018,09:41:34,,22.82185,22.76667,400.0,2.376,#NaN,-0.04,0.6565001
04.07.2018,09:41:35,,22.82185,22.82185,400.0,2.376,#NaN,-0.04,0.6565001
04.07.2018,09:41:37,,22.82185,22.82185,400.0,2.373,#NaN,-0.039,0.6565001
04.07.2018,09:41:39,,22.82185,22.93968,400.0,2.372,#NaN,-0.039,0.657
04.07.2018,09:41:41,,22.93968,22.93968,400.0,2.3705,#NaN,-0.0395,0.657
04.07.2018,09:41:43,,22.93968,22.93968,400.0,2.37,#NaN,-0.0385,0.6565001
04.07.2018,09:41:44,,22.93968,22.93968,400.0,2.3695,#NaN,-0.039,0.6565001
04.07.2018,09:41:46,,22.93968,22.9322,400.0,2.3695,#NaN,-0.0385,0.657
04.07.2018,09:41:48,,22.93968,22.9322,400.0,2.368,#NaN,-0.0385,0.6575001
04.07.2018,09:41:50,,22.93968,22.9322,400.0,2.367,#NaN,-0.038,0.657
04.07.2018,09:41:52,,22.93968,22.98738,400.0,2.367,#NaN,-0.038,0.657
04.07.2018,09:41:53,,22.93968,22.98738,400.0,2.367,#NaN,-0.038,0.657
04.07.2018,09:41:55,,22.93968,23.10518,400.0,2.364,#NaN,-0.039,0.657
